blockNumber,reserve0,reserve1
18925285,"50335550506669","21183835613879189017035"
18925286,"50335550506669","21183835613879189017035"
18925287,"50335550506669","21183835613879189017035"
18925288,"50335550506669","21183835613879189017035"
18925289,"50335550506669","21183835613879189017035"
18925290,"50335550506669","21183835613879189017035"
18925291,"50335550506669","21183835613879189017035"
18925292,"50335550506669","21183835613879189017035"
18925293,"50335550506669","21183835613879189017035"
18925294,"50335550506669","21183835613879189017035"
18925295,"50335550506669","21183835613879189017035"
18925296,"50336260594614","21183537672406341057784"
18925297,"50336260594614","21183537672406341057784"
18925298,"50336260594614","21183537672406341057784"
18925299,"50336260594614","21183537672406341057784"
18925300,"50336735033781","21183338610044745460215"
18925301,"50336735033781","21183338610044745460215"
18925302,"50336735033781","21183338610044745460215"
18925303,"50336735033781","21183338610044745460215"
18925304,"50335901999780","21183690238589126369163"
18925305,"50335901999780","21183690238589126369163"
18925306,"50335901999780","21183690238589126369163"
18925307,"50335901999780","21183690238589126369163"
18925308,"50335901999780","21183690238589126369163"
18925309,"50335970792780","21183661374186258014838"
18925310,"50335970792780","21183661374186258014838"
18925311,"50335970792780","21183661374186258014838"
18925312,"50335970792780","21183661374186258014838"
18925313,"50335970792780","21183661374186258014838"
18925314,"50335970792780","21183661374186258014838"
18925315,"50335970792780","21183661374186258014838"
18925316,"50336070792780","21183619415983753723047"
18925317,"50336070792780","21183619415983753723047"
18925318,"50336070792780","21183619415983753723047"
18925319,"50336070792780","21183619415983753723047"
18925320,"50336070792780","21183619415983753723047"
18925321,"50336070792780","21183619415983753723047"
18925322,"50336070792780","21183619415983753723047"
18925323,"50336070792780","21183619415983753723047"
18925324,"50336070792780","21183619415983753723047"
18925325,"50336070792780","21183619415983753723047"
18925326,"50336070792780","21183619415983753723047"
18925327,"50336070792780","21183619415983753723047"
18925328,"50336070792780","21183619415983753723047"
18925329,"50335933687206","21183677289782525578616"
18925330,"50335933687206","21183677289782525578616"
18925331,"50335933687206","21183677289782525578616"
18925332,"50336233687206","21183551415486287335115"
18925333,"50336950912156","21183250487604745373196"
18925334,"50337062053167","21183203891953908368128"
18925335,"50337062053167","21183203891953908368128"
18925336,"50337062053167","21183203891953908368128"
18925337,"50337062053167","21183203891953908368128"
18925338,"50337062053167","21183203891953908368128"
18925339,"50337062053167","21183203891953908368128"
18925340,"50337362053167","21183078023292164172030"
18925341,"50337362053167","21183078023292164172030"
18925342,"50337679053167","21182945023700633643031"
18925343,"50337679053167","21182945023700633643031"
18925344,"50337679053167","21182945023700633643031"
18925345,"50337679053167","21182945023700633643031"
18925346,"50337679053167","21182945023700633643031"
18925347,"50337784624872","21182900730716847250421"
18925348,"50337784624872","21182900730716847250421"
18925349,"50337784624872","21182900730716847250421"
18925350,"50337784624872","21182900730716847250421"
18925351,"50338284624872","21182690956458395339832"
18925352,"50338284624872","21182690956458395339832"
18925353,"50337615351161","21182974207787144967099"
18925354,"50337615351161","21182974207787144967099"
18925355,"50337615351161","21182974207787144967099"
18925356,"50337473199846","21183034207787144967099"
18925357,"50337473199846","21183034207787144967099"
18925358,"50337473199846","21183034207787144967099"
18925359,"50337573415346","21182992161664763701878"
18925360,"50337573415346","21182992161664763701878"
18925361,"50337573415346","21182992161664763701878"
18925362,"50337573415346","21182992161664763701878"
18925363,"50337573415346","21182992161664763701878"
18925364,"50337573415346","21182992161664763701878"
18925365,"50337573415346","21182992161664763701878"
18925366,"50337573415346","21182992161664763701878"
18925367,"50337573415346","21182992161664763701878"
18925368,"50337646958127","21182963383087925594826"
18925369,"50337646958127","21182963383087925594826"
18925370,"50338746958127","21182501882576510230702"
18925371,"50338746958127","21182501882576510230702"
18925372,"50338746958127","21182501882576510230702"
18925373,"50338746958127","21182501882576510230702"
18925374,"50338746958127","21182501882576510230702"
18925375,"50338746958127","21182501882576510230702"
18925376,"50339146958127","21182334069206104557708"
18925377,"50339146958127","21182334069206104557708"
18925378,"50339146958127","21182334069206104557708"
18925379,"50338679188764","21182531497145512531943"
18925380,"50338679188764","21182531497145512531943"
18925381,"50338679188764","21182531497145512531943"
18925382,"50338679188764","21182531497145512531943"
18925383,"50338679188764","21182531497145512531943"
18925384,"50338679188764","21182531497145512531943"
18925385,"50338679188764","21182531497145512531943"
18925386,"50338679188764","21182531497145512531943"
18925387,"50338679188764","21182531497145512531943"
18925388,"50338679188764","21182531497145512531943"
18925389,"50339583795144","21182151987281364187334"
18925390,"50339583795144","21182151987281364187334"
18925391,"50339583795144","21182151987281364187334"
18925392,"50339583795144","21182151987281364187334"
18925393,"50339570918678","21182157421813029845123"
18925394,"50339570918678","21182157421813029845123"
18925395,"50339570918678","21182157421813029845123"
18925396,"50339570918678","21182157421813029845123"
18925397,"50339570918678","21182157421813029845123"
18925398,"50339570918678","21182157421813029845123"
18925399,"50339570918678","21182157421813029845123"
18925400,"50339570918678","21182157421813029845123"
18925401,"50339570918678","21182157421813029845123"
18925402,"50339570918678","21182157421813029845123"
18925403,"50339570918678","21182157421813029845123"
18925404,"50339570918678","21182157421813029845123"
18925405,"50339570918678","21182157421813029845123"
18925406,"50339570918678","21182157421813029845123"
18925407,"50339570918678","21182157421813029845123"
18925408,"50339570918678","21182157421813029845123"
18925409,"50339570918678","21182157421813029845123"
18925410,"50339570918678","21182157421813029845123"
18925411,"50339570918678","21182157421813029845123"
18925412,"50339570918678","21182157421813029845123"
18925413,"50339570918678","21182157421813029845123"
18925414,"50339497457381","21182188426314661534943"
18925415,"50339497457381","21182188426314661534943"
18925416,"50339997457381","21181978666247547949494"
18925417,"50339997457381","21181978666247547949494"
18925418,"50339997457381","21181978666247547949494"
18925419,"50339997457381","21181978666247547949494"
18925420,"50340058145758","21181953206534964645599"
18925421,"50340058145758","21181953206534964645599"
18925422,"50340058145758","21181953206534964645599"
18925423,"50340058145758","21181953206534964645599"
18925424,"50340058145758","21181953206534964645599"
18925425,"50340058145758","21181953206534964645599"
18925426,"50340058145758","21181953206534964645599"
18925427,"50340058145758","21181953206534964645599"
18925428,"50335793543046","21183753206534964645599"
18925429,"50335793543046","21183753206534964645599"
18925430,"50335793543046","21183753206534964645599"
18925431,"50335793543046","21183753206534964645599"
18925432,"50335793543046","21183753206534964645599"
18925433,"50335793543046","21183753206534964645599"
18925434,"50335793543046","21183753206534964645599"
18925435,"50335793543046","21183753206534964645599"
18925436,"50335793543046","21183753206534964645599"
18925437,"50313634053465","21193111226375700773599"
18925438,"50313634053465","21193111226375700773599"
18925439,"50313634053465","21193111226375700773599"
18925440,"50286696093035","21204504429093122492057"
18925441,"50286696093035","21204504429093122492057"
18925442,"50286696093035","21204504429093122492057"
18925443,"50286696093035","21204504429093122492057"
18925444,"50286696093035","21204504429093122492057"
18925445,"50261211613294","21215288381401523469977"
18925446,"50259322087469","21216088381401523469977"
18925447,"50258959935337","21216241718664725960550"
18925448,"50258959935337","21216241718664725960550"
18925449,"50258959935337","21216241718664725960550"
18925450,"50258959935337","21216241718664725960550"
18925451,"50258959935337","21216241718664725960550"
18925452,"50258959935337","21216241718664725960550"
18925453,"50259259935337","21216115457792205119384"
18925454,"50259259935337","21216115457792205119384"
18925455,"50259259935337","21216115457792205119384"
18925456,"50259259935337","21216115457792205119384"
18925457,"50259259935337","21216115457792205119384"
18925458,"50259259935337","21216115457792205119384"
18925459,"50259578705794","21215981298654885047141"
18925460,"50259578705794","21215981298654885047141"
18925461,"50259578705794","21215981298654885047141"
18925462,"50259578705794","21215981298654885047141"
18925463,"50259578705794","21215981298654885047141"
18925464,"50259578705794","21215981298654885047141"
18925465,"50259578705794","21215981298654885047141"
18925466,"50259578705794","21215981298654885047141"
18925467,"50259578705794","21215981298654885047141"
18925468,"50259578705794","21215981298654885047141"
18925469,"50259307095409","21216096298654885047141"
18925470,"50258829654287","21216298450528570991363"
18925471,"50258723374786","21216343450528570991363"
18925472,"50258723374786","21216343450528570991363"
18925473,"50258723374786","21216343450528570991363"
18925474,"50258723374786","21216343450528570991363"
18925475,"50258723374786","21216343450528570991363"
18925476,"50257693513242","21216779515966951208393"
18925477,"50257693513242","21216779515966951208393"
18925478,"50257693513242","21216779515966951208393"
18925479,"50257601698794","21216818393041294509623"
18925480,"50257901698521","21216692125439470391046"
18925481,"50257901698521","21216692125439470391046"
18925482,"50257405749720","21216902125439470391046"
18925483,"50242036818251","21223411892114394287878"
18925484,"50242036818251","21223411892114394287878"
18925485,"50215843290377","21234515734265382059810"
